GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071
1580000US1714000031301702,1714000031301702,"Census Tract 3017.02, Cook County (part), Chicago city, Illinois",4045,3932,2113,15,86,7,3,1708,113,103,0,3,0,0,82,0,0,0,1,0,0,6,0,8,3,8,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031301801,1714000031301801,"Census Tract 3018.01, Cook County (part), Chicago city, Illinois",4005,3918,1789,53,55,12,0,2009,87,87,1,2,3,0,69,0,0,0,2,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031301802,1714000031301802,"Census Tract 3018.02, Cook County (part), Chicago city, Illinois",3518,3406,1549,76,51,13,0,1717,112,108,0,3,7,1,71,0,0,0,7,0,0,6,0,7,6,4,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031301803,1714000031301803,"Census Tract 3018.03, Cook County (part), Chicago city, Illinois",5357,5225,2653,40,53,8,1,2470,132,127,9,13,1,0,82,0,0,0,1,0,0,17,0,2,2,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031310200,1714000031310200,"Census Tract 3102, Cook County (part), Chicago city, Illinois",1336,1283,782,88,21,39,0,353,53,49,8,7,6,0,23,1,1,0,2,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031310300,1714000031310300,"Census Tract 3103, Cook County (part), Chicago city, Illinois",1697,1608,830,69,30,59,3,617,89,83,15,1,13,1,42,0,0,0,3,0,0,7,0,1,0,5,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1580000US1714000031310400,1714000031310400,"Census Tract 3104, Cook County (part), Chicago city, Illinois",1332,1261,668,74,26,31,0,462,71,61,6,14,3,0,31,0,0,0,5,0,0,1,0,1,0,8,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031310500,1714000031310500,"Census Tract 3105, Cook County (part), Chicago city, Illinois",1700,1636,712,46,25,8,0,845,64,63,5,1,5,0,37,0,0,0,7,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031310600,1714000031310600,"Census Tract 3106, Cook County (part), Chicago city, Illinois",5868,5671,2695,404,65,87,2,2418,197,183,15,31,14,0,87,4,3,3,18,0,0,1,1,6,0,13,8,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031310700,1714000031310700,"Census Tract 3107, Cook County (part), Chicago city, Illinois",1692,1626,805,26,36,16,3,740,66,61,8,2,8,0,28,0,0,0,0,0,0,12,1,2,0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031310800,1714000031310800,"Census Tract 3108, Cook County (part), Chicago city, Illinois",4516,4358,2018,107,84,26,0,2123,158,146,17,8,8,0,79,4,3,0,17,1,0,3,0,4,2,12,9,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031310900,1714000031310900,"Census Tract 3109, Cook County (part), Chicago city, Illinois",5123,4952,2200,105,71,45,0,2531,171,153,25,10,13,0,95,0,0,0,4,0,0,4,0,1,1,17,6,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031320100,1714000031320100,"Census Tract 3201, Cook County (part), Chicago city, Illinois",10848,10543,7495,780,28,2072,5,163,305,285,46,22,150,0,21,6,4,1,1,7,1,2,2,21,1,18,10,3,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031320400,1714000031320400,"Census Tract 3204, Cook County (part), Chicago city, Illinois",2518,2439,1777,444,11,144,2,61,79,74,23,6,8,3,10,11,5,1,3,0,0,1,0,3,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031320600,1714000031320600,"Census Tract 3206 (part), Cook County (part), Chicago city, Illinois",4256,4109,2633,696,4,697,1,78,147,133,23,8,53,2,8,8,6,2,3,0,0,0,3,17,0,14,3,1,0,1,1,0,0,4,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031330100,1714000031330100,"Census Tract 3301, Cook County (part), Chicago city, Illinois",16735,16267,9110,4406,23,2420,7,301,468,427,87,22,169,7,33,19,25,1,24,1,0,1,9,29,0,37,14,12,1,3,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1580000US1714000031330200,1714000031330200,"Census Tract 3302, Cook County (part), Chicago city, Illinois",3806,3701,1652,1252,2,749,0,46,105,97,11,4,46,1,12,4,11,0,0,0,0,0,0,8,0,8,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031340300,1714000031340300,"Census Tract 3403, Cook County (part), Chicago city, Illinois",1786,1764,378,18,1,1343,0,24,22,20,4,1,5,0,2,0,1,0,0,0,0,0,0,7,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031340400,1714000031340400,"Census Tract 3404, Cook County (part), Chicago city, Illinois",1900,1876,330,33,6,1466,0,41,24,24,3,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031340500,1714000031340500,"Census Tract 3405, Cook County (part), Chicago city, Illinois",1544,1518,773,212,9,486,0,38,26,26,3,8,6,0,5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031340600,1714000031340600,"Census Tract 3406, Cook County (part), Chicago city, Illinois",907,901,1,899,0,0,0,1,6,6,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031350100,1714000031350100,"Census Tract 3501, Cook County (part), Chicago city, Illinois",2144,2087,158,1164,1,752,0,12,57,52,13,0,13,0,1,5,4,0,5,0,0,0,0,11,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031350400,1714000031350400,"Census Tract 3504, Cook County (part), Chicago city, Illinois",389,385,0,377,8,0,0,0,4,4,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031351000,1714000031351000,"Census Tract 3510, Cook County (part), Chicago city, Illinois",3267,3177,146,2412,3,590,0,26,90,68,26,0,3,0,1,16,7,2,3,2,0,0,0,7,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031351100,1714000031351100,"Census Tract 3511, Cook County (part), Chicago city, Illinois",1960,1935,19,1898,4,5,0,9,25,23,4,0,0,0,2,12,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031351400,1714000031351400,"Census Tract 3514, Cook County (part), Chicago city, Illinois",1437,1419,33,1363,13,2,0,8,18,15,10,0,0,0,0,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1580000US1714000031351500,1714000031351500,"Census Tract 3515, Cook County (part), Chicago city, Illinois",255,254,36,197,1,20,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031360200,1714000031360200,"Census Tract 3602, Cook County (part), Chicago city, Illinois",1443,1427,13,1396,3,3,2,10,16,15,6,0,1,0,0,3,1,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031380100,1714000031380100,"Census Tract 3801, Cook County (part), Chicago city, Illinois",1924,1870,64,1787,2,5,0,12,54,49,12,0,5,0,4,13,2,0,11,1,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031380200,1714000031380200,"Census Tract 3802, Cook County (part), Chicago city, Illinois",1680,1641,22,1596,9,3,0,11,39,31,17,0,1,0,0,12,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031380500,1714000031380500,"Census Tract 3805, Cook County (part), Chicago city, Illinois",752,738,3,733,2,0,0,0,14,11,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031380700,1714000031380700,"Census Tract 3807, Cook County (part), Chicago city, Illinois",1243,1215,29,1177,0,3,0,6,28,25,9,2,1,0,0,6,2,0,4,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031381200,1714000031381200,"Census Tract 3812, Cook County (part), Chicago city, Illinois",2167,2111,23,2071,1,6,2,8,56,51,16,0,1,0,0,26,5,1,2,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031381400,1714000031381400,"Census Tract 3814, Cook County (part), Chicago city, Illinois",1612,1596,11,1578,2,0,0,5,16,13,4,0,0,0,0,5,2,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031381500,1714000031381500,"Census Tract 3815, Cook County (part), Chicago city, Illinois",237,231,8,220,0,0,0,3,6,6,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031381700,1714000031381700,"Census Tract 3817, Cook County (part), Chicago city, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031381800,1714000031381800,"Census Tract 3818, Cook County (part), Chicago city, Illinois",1188,1163,33,1111,3,2,0,14,25,24,8,0,0,0,0,7,5,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031381900,1714000031381900,"Census Tract 3819, Cook County (part), Chicago city, Illinois",1295,1277,62,1197,1,7,0,10,18,15,6,0,0,0,2,1,1,3,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031390100,1714000031390100,"Census Tract 3901, Cook County (part), Chicago city, Illinois",1268,1237,51,1158,1,13,2,12,31,31,16,0,7,0,1,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031390200,1714000031390200,"Census Tract 3902, Cook County (part), Chicago city, Illinois",1840,1792,149,1555,3,57,0,28,48,35,12,0,5,0,0,4,9,0,5,0,0,0,0,0,0,12,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031390300,1714000031390300,"Census Tract 3903, Cook County (part), Chicago city, Illinois",2743,2688,77,2581,6,15,0,9,55,51,21,0,4,0,0,2,7,0,15,0,0,0,1,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1580000US1714000031390400,1714000031390400,"Census Tract 3904, Cook County (part), Chicago city, Illinois",2934,2852,159,2654,4,22,0,13,82,67,28,1,3,0,3,14,9,1,4,0,4,0,0,0,0,14,9,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1580000US1714000031390500,1714000031390500,"Census Tract 3905, Cook County (part), Chicago city, Illinois",1598,1548,366,1101,2,60,0,19,50,42,16,4,6,0,1,6,5,0,2,1,0,0,0,1,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031390600,1714000031390600,"Census Tract 3906, Cook County (part), Chicago city, Illinois",1866,1784,869,774,2,113,0,26,82,74,31,2,23,1,2,6,1,0,4,0,0,0,0,4,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031390700,1714000031390700,"Census Tract 3907 (part), Cook County (part), Chicago city, Illinois",5592,5395,1480,3140,9,695,2,69,197,152,56,10,32,0,4,15,14,0,15,0,0,0,0,6,0,41,32,4,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031400300,1714000031400300,"Census Tract 4003, Cook County (part), Chicago city, Illinois",1567,1553,9,1540,0,2,0,2,14,14,5,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031400400,1714000031400400,"Census Tract 4004, Cook County (part), Chicago city, Illinois",1955,1929,11,1911,2,2,0,3,26,15,5,0,1,0,0,4,2,2,1,0,0,0,0,0,0,11,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031400500,1714000031400500,"Census Tract 4005, Cook County (part), Chicago city, Illinois",2258,2231,12,2202,2,2,0,13,27,25,11,0,0,0,0,2,6,0,6,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031400800,1714000031400800,"Census Tract 4008, Cook County (part), Chicago city, Illinois",2701,2670,9,2651,7,2,0,1,31,29,13,0,0,0,0,2,3,0,11,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031410100,1714000031410100,"Census Tract 4101 (part), Cook County (part), Chicago city, Illinois",1802,1741,544,966,6,145,0,80,61,57,14,0,20,0,2,5,0,2,7,5,0,0,0,2,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031410200,1714000031410200,"Census Tract 4102, Cook County (part), Chicago city, Illinois",1443,1381,762,321,0,268,0,30,62,47,12,2,23,0,4,2,1,0,0,0,0,0,0,3,0,14,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031410500,1714000031410500,"Census Tract 4105, Cook County (part), Chicago city, Illinois",2557,2461,839,1384,5,195,0,38,96,87,28,3,29,1,2,6,10,0,4,0,0,0,0,4,0,9,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031410600,1714000031410600,"Census Tract 4106, Cook County (part), Chicago city, Illinois",2327,2215,1231,635,5,321,0,23,112,97,24,5,50,1,2,6,2,0,5,0,0,0,1,0,1,15,11,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031410700,1714000031410700,"Census Tract 4107, Cook County (part), Chicago city, Illinois",2154,2046,1261,444,5,278,0,58,108,94,39,2,39,1,5,4,0,0,0,0,0,1,0,3,0,11,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0
1580000US1714000031410800,1714000031410800,"Census Tract 4108, Cook County (part), Chicago city, Illinois",2662,2542,1084,949,14,416,0,79,120,92,36,1,29,0,4,3,6,1,6,0,0,1,1,4,0,27,16,6,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031410900,1714000031410900,"Census Tract 4109 (part), Cook County (part), Chicago city, Illinois",2838,2707,1369,1058,10,212,1,57,131,119,37,5,28,0,21,6,10,1,10,0,0,0,0,1,0,10,6,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031411000,1714000031411000,"Census Tract 4110 (part), Cook County (part), Chicago city, Illinois",3309,3183,1763,1012,6,349,1,52,126,106,37,7,34,0,7,8,2,0,1,1,0,0,0,8,1,20,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031411100,1714000031411100,"Census Tract 4111, Cook County (part), Chicago city, Illinois",2132,2049,1531,117,3,373,0,25,83,73,22,8,35,2,2,0,2,0,1,0,0,0,0,1,0,8,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031411200,1714000031411200,"Census Tract 4112, Cook County (part), Chicago city, Illinois",1640,1562,1142,117,6,284,0,13,78,73,20,13,31,0,3,3,3,0,0,0,0,0,0,0,0,5,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031420100,1714000031420100,"Census Tract 4201 (part), Cook County (part), Chicago city, Illinois",1441,1424,38,1377,1,0,0,8,17,15,6,0,1,0,0,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031420200,1714000031420200,"Census Tract 4202, Cook County (part), Chicago city, Illinois",1723,1681,292,1286,5,85,0,13,42,38,19,3,7,0,1,4,1,0,1,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031420300,1714000031420300,"Census Tract 4203, Cook County (part), Chicago city, Illinois",2488,2394,865,1179,3,304,0,43,94,80,21,5,21,1,4,7,7,0,6,0,0,1,4,2,1,11,5,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1580000US1714000031420400,1714000031420400,"Census Tract 4204, Cook County (part), Chicago city, Illinois",1329,1294,265,913,5,105,0,6,35,33,6,1,11,0,1,9,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031420500,1714000031420500,"Census Tract 4205, Cook County (part), Chicago city, Illinois",2624,2586,32,2542,0,6,0,6,38,33,16,0,0,0,0,5,2,0,10,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031420600,1714000031420600,"Census Tract 4206, Cook County (part), Chicago city, Illinois",2219,2181,22,2152,2,4,0,1,38,37,7,1,0,0,3,21,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031420700,1714000031420700,"Census Tract 4207, Cook County (part), Chicago city, Illinois",3261,3235,18,3205,4,1,0,7,26,20,5,0,0,0,2,11,1,0,1,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031420800,1714000031420800,"Census Tract 4208, Cook County (part), Chicago city, Illinois",2213,2178,51,2121,0,4,0,2,35,29,7,0,1,0,2,14,1,0,3,0,0,1,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031421200,1714000031421200,"Census Tract 4212, Cook County (part), Chicago city, Illinois",1380,1371,3,1360,2,0,0,6,9,9,3,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031430101,1714000031430101,"Census Tract 4301.01, Cook County (part), Chicago city, Illinois",3689,3649,36,3591,2,8,1,11,40,34,18,0,1,0,0,3,5,1,5,0,0,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031430102,1714000031430102,"Census Tract 4301.02 (part), Cook County (part), Chicago city, Illinois",2963,2915,49,2827,10,9,0,20,48,38,21,1,0,0,0,4,8,2,2,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031430200,1714000031430200,"Census Tract 4302, Cook County (part), Chicago city, Illinois",4680,4567,103,4422,7,5,0,30,113,94,34,0,0,0,4,35,7,2,11,0,0,0,0,0,1,18,14,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
